ID z_spec logmstar logmstar_ehigh logmstar_elow log_Ha_flux UV_flux logSFR10 logSFR10_ehigh logSFR10_elow logSFR100 logSFR100_ehigh logSFR100_elow r_eff_Ha_kpc r_eff_Ha_kpc_ehigh r_eff_Ha_kpc_elow r_eff_UV_kpc r_eff_UV_kpc_ehigh r_eff_UV_kpc_elow
1006892 4.42 9.515943855566727 0.11 0.14 -17.1 2.2371865775960467e-30 1.6157712331499217 0.16097661713826894 0.17499033001635955 1.2116515420154186 0.15430142596899743 0.2517509273495989 1.5974750535195257 0.5288032440502207 0.4310916344408451 6.477027365432815 0.9372764494327077 1.0995798206588
1030164 4.6 9.067703634827598 0.15 0.18 -17.372 1.202715572498121e-30 0.3629232709237869 0.17134233451788566 0.17460239897645122 0.5327935749600566 0.12753049840499364 0.23087924599725196 2.6484811214906774 0.39968385662894435 0.3556958695142932 2.0914219718113984 0.5111830459031212 0.6732947997783185
1007712 4.43 9.239442555439336 0.22 0.24 -17.308 1.105455803686169e-30 0.3874243451702229 0.21294521662745497 0.17116179099290108 0.7048382054723902 0.16010352851023835 0.1289826936790398 2.1148337388204785 0.5509321664546756 0.4473045813995876 1.1558482075024803 0.11093532549071061 0.16354803500652615
1073849 4.68 9.335426221519732 0.07 0.11 -16.716 1.1113888614786194e-30 1.5262726283059382 0.06850725881999797 0.09729615307069772 1.2582992794664427 0.056409238246846405 0.12493259705550996 1.6323859185569234 0.4136927231000666 0.3778883654350094 1.4744158960071811 0.15955762361324455 0.20312759814105208
1082948 3.91 10.675962258966768 0.08 0.2 -16.342 1.0843510695387391e-29 1.963724990827809 0.3841404885817863 0.437152710533514 2.0822357567099585 0.17935049463610264 0.19225517058515496 2.254166749160503 0.13317141238161817 0.1151426514162681 1.5332434541349682 0.02476446590246062 0.030148045446474647
1000110 4.06 9.520970070448504 0.34 0.08 -16.463 8.052007004039569e-32 1.2978826828506402 0.15457683318893478 0.11290416964685335 1.2153115211813887 0.07314668628100818 0.07273316158803378 1.6614877395304206 0.08974243787509713 0.07715650551472944 1.376071850904949 0.029237554337933735 0.033686747389359395
1093668 4.41 10.29347653811529 0.11 0.22 -16.949 1.3480754884131508e-30 1.2890692350694997 0.4099711216831414 0.3466275626873403 1.2742042658226151 0.3481283506704904 0.5301851611536275 2.068398873941721 0.33124076325621465 0.30563325809336256 1.499911558563901 0.16043474226361432 0.20825860174092026
1011634 4.75 8.270323051082787 0.25 0.27 -17.231 4.691353554458844e-31 0.49269193534759614 0.13295832830479293 0.08447569178317105 0.1313210197660819 0.16293641422947241 0.18390238677066084 0.8534936221168238 0.19506004113307834 0.15826234047572801 0.4715734737960103 0.05588580112406655 0.10071292782075597
1092984 4.33 9.661730759873619 0.12 0.26 -17.173 1.3754099332426537e-30 0.626717585932988 0.36723012229037977 0.21242769510695725 0.9496776172250281 0.25457894319987373 0.3105107967143147 2.042243751810413 0.33952117182298 0.3160130883040426 1.1668187460615782 0.0665399814579608 0.082402453817908
1020127 3.92 9.089391727589234 0.1 0.32 -17.094 4.776111522922418e-31 0.40934066430251526 0.2790350946465684 0.2044837726331549 -0.03768116602437516 0.1792001073391277 0.2351435379128995 1.084959613700219 0.19585688974011378 0.1704398168310494 0.8938730387499448 0.0713550971062713 0.09456699616493769
1091153 4.07 10.374857717746208 0.14 0.14 -16.585 6.2485693300558644e-30 1.9929200351434553 0.24254797028830155 0.228099375603116 2.125397906848665 0.16025110056391867 0.19361686087046337 1.8543288629336037 0.09373935329052194 0.09821819824818324 1.3548756437680611 0.023509644592505374 0.027110220791356943
1086984 3.86 9.505662834177649 0.18 0.44 -16.924 3.7361312498743604e-30 0.8687654433997469 0.3713593758302476 0.25437553755605824 0.8835000944907087 0.3220653281167559 0.2107536826655919 2.9763876077664535 0.35764890727127274 0.3268440966242456 1.9591774010793668 0.1521712200816263 0.1948137952680844
1098616 4.87 8.039141957786503 0.35 0.4 -17.363 3.460244062525425e-31 0.3214757180489527 0.13910590224133623 0.12719164810865674 -0.3347822501485661 0.2768016929990969 0.22202110312828893 0.8920418223798999 0.23001869957376742 0.17506257387414959 0.5863903807948389 0.0890126543416932 0.13820385805683943
1076935 4.43 8.78442860325931 0.12 0.43 -17.138 1.6010780242769204e-30 0.38860367623071607 0.16093906382395423 0.08284290935571181 -0.0702701528815129 0.18900698320828027 0.12705426462354447 1.5735515509793339 0.7936274978135802 0.6176503580937309 4.8439162489042715 0.4983923266126329 0.5453334548357711
1002847 3.98 9.46391569330042 0.58 0.2 -17.085 5.76354185552306e-32 0.7987299672236879 0.311712638205753 0.18097269078930656 1.1960000391618952 0.15157382182323964 0.06759116560120226 2.122711137117184 0.2635995931118136 0.22235455087466904 0.7415071847119962 0.06840077806510203 0.09169979309352727
1029051 4.69 8.959284124177572 0.31 0.22 -17.168 1.739657302714865e-30 0.6125284961935236 0.2981060080096911 0.18963523928862303 0.7706743938567345 0.25095726168475074 0.16801416630512667 1.5262775306745378 0.36934248059221075 0.26850590551746817 1.885709549713598 0.2740395091201311 0.31931560193128306
1094903 3.87 10.339575517778957 0.08 0.23 -16.409 1.4485984390109503e-29 1.315726638892766 0.19653998335729916 0.19795478132259836 1.2316192362630904 0.2868125598046847 0.24908029464058612 2.059862675381388 0.10619270903253664 0.10237151149787681 3.2593838200335337 0.06874148128204505 0.07522652668601015
1029549 3.96 10.064387126508079 0.06 0.11 -17.001 2.2009525460778684e-30 0.5404318787851095 0.2213588462156889 0.19743942271835874 0.9337697707239203 0.22057680214669229 0.2906596900149073 3.884998893370682 0.8506501755769841 0.7360567384518057 2.51886567005942 0.2042149952610428 0.2275477358097353
1028662 4.4 9.15315503501292 0.15 0.14 -17.309 1.5769220032648018e-30 0.5769419240030432 0.21188607022708217 0.1378320494484196 0.6059653788048622 0.23916756908859016 0.07029496954863967 1.0901961525052213 0.5500196407838024 0.3881360010473727 2.853165887552807 0.5299935199570944 0.6621849538923374
1085615 4.55 9.846602541778775 0.12 0.17 -17.366 2.3619926861586597e-30 0.598675842577471 0.34339221383252927 0.3133728040241077 1.2490081309954357 0.21330441067164485 0.2666558808780606 3.0384018468940677 0.503414163804693 0.46190869247547606 1.6441407218872615 0.08862206512684034 0.09224751324566549
1058774 4.54 8.703565098676602 0.09 0.08 -17.091 9.859470681525291e-31 0.6077861075802031 0.04689633987371655 0.05094489605801222 0.24209305178554352 0.07911526442978245 0.05096307481702503 1.0416063420208652 0.1814738532363923 0.14416877648366475 0.816705461766092 0.039140528553019305 0.044386166400331106
1089286 4.62 9.414906426921593 0.17 0.35 -17.099 1.1497418422083867e-30 0.9018527025582453 0.2970488829054244 0.2423920219056196 0.8166094533452803 0.23688946214372564 0.28221041332819885 1.9208183216869832 0.3242603447889046 0.26747878200084135 1.0649694249581336 0.08424504470262562 0.09745210634246759
1079264 4.05 8.730527178350062 0.56 0.3 -16.636 1.9623588648529063e-30 1.1708217630068685 0.2621755536608861 0.07801700956152091 0.515410451786315 0.48389387652702553 0.09293862873317826 2.244845138032691 0.1737968650722725 0.15481029747858005 2.17779636685981 0.11495574901032501 0.13234757819638832
1003871 3.86 8.954872614747837 0.08 0.08 -17.261 7.55405393931607e-31 0.18111930892722786 0.2849493954600778 0.07553534803562227 0.1559905057922782 0.18680140160095215 0.08647103803749648 1.360760673717718 0.2556620544180719 0.21814523772612868 0.46521279312411035 0.05130545926962038 0.0852926200516052
1077138 4.43 10.36435135785433 0.1 0.09 -16.827 9.151741644854447e-31 1.311043975917401 0.1828400222650235 0.1729766957961949 1.2078764441496668 0.2888702168990913 0.26435549759614163 1.7646971769664368 0.15783980192728272 0.14401954960097213 1.738182767836721 0.10326646477930979 0.12061359819085427
1056042 4.42 9.075929111723255 0.18 0.5 -16.993 1.1310950891464006e-30 0.7373343636198701 0.14857459608069024 0.17713745407117887 0.5133211081299648 0.105527239492746 0.08973007428519297 1.5649990264109335 0.2476935638441371 0.24398181324933746 1.0323135461816908 0.06531046555518782 0.08408722440230476
1091614 4.06 9.694898688075204 0.21 0.41 -16.868 5.0528462899559884e-30 0.940793992883259 0.11529974035925583 0.11749213767961597 1.2179213617124158 0.07595158453702688 0.26471973130037263 2.2211518117904174 0.2153195154272727 0.18056447697790245 7.733539845478639 0.5206571781934066 0.6014268788822061
1008469 4.41 8.729073872542566 0.15 0.27 -17.486 4.504886023838979e-31 0.12505089605990352 0.1965519619208034 0.12366536286457844 -0.06414910640142776 0.19949490329701905 0.2178329591532515 1.2742530774654517 0.4210733890133749 0.29728600763082497 1.1927032073044603 0.6423663878846552 1.142189199724865
1016553 4.38 8.994036732204526 0.26 0.45 -17.231 8.615647494322339e-31 0.6032949120726405 0.13547117286423294 0.2470757558638454 0.671481005643118 0.1488504543504945 0.17468685334380724 2.2323435745253093 0.38063893884105293 0.3222666192377149 0.7198991424647553 0.06825922962436315 0.08281299930403219
1004233 4.14 8.65141034912631 0.14 0.32 -17.266 1.1143553903748445e-30 0.3347007404463759 0.18445718925471677 0.17890365791705976 -0.11265595267104178 0.28539912488943187 0.15118268141963093 1.7871431355681335 0.37682986713733907 0.2902758932443983 2.0131916506043934 0.2294307328804006 0.2661984785343101
1086406 4.41 9.462705889542972 0.18 0.32 -16.883 1.944347796554397e-30 1.0009338908833583 0.2745051250981141 0.25258746382282415 0.9950197203404788 0.19096641052920071 0.28443513117688946 0.9149884433245727 0.13731315930626717 0.11771381036119165 0.7227996924026677 0.06829281393564102 0.08812635570736926
1005572 4.77 9.747890262377629 0.09 0.19 -17.236 5.371536251379028e-31 0.9473488154075164 0.28621505098564703 0.24267897010478678 0.977261975491622 0.2130922026713119 0.36556117227409735 1.2133697867321784 0.15179646668703678 0.13030106394328891 1.4669892630256205 0.11742218651131786 0.14697475023060846
1016733 4.93 9.426489899109217 0.1 0.19 -17.396 5.988150471951531e-31 0.3727178106621824 0.16372922349306934 0.1298923726977587 0.5751711363421224 0.2506080547894509 0.1969437027738835 1.485563327520354 0.25894584345066113 0.2403210173101792 0.7847195966801226 0.06804263301253055 0.07754146212254176
1027279 4.15 9.474748529512272 0.13 0.29 -16.676 2.496334066173425e-30 0.9297917835750242 0.2827110520502505 0.11421833661712177 0.6199949504970516 0.3249931628853492 0.22618067087366667 1.8240870772030389 0.3838221025755394 0.3299064188226657 4.294376074553419 0.6658077573920251 0.8261725514170912
1089675 4.72 9.28138726769391 0.18 0.28 -17.69 1.4535991591503013e-31 0.6686576840718271 0.4005616823223249 0.3211784706560743 0.5461479711399919 0.29742708368146564 0.3675302129259662 1.00035943987969 0.327792541807085 0.2752596895159067 0.34575119031364554 0.11135367848496783 0.2193390072648742
1014659 4.61 9.080685970697273 0.17 0.37 -17.343 1.66888439904778e-30 0.516359874701033 0.2830308647702635 0.1631165227990744 0.4020562781490725 0.25479834502578647 0.19169315334208323 1.4324728544600294 0.43092555340987887 0.32299191154783063 3.1338687482361074 0.8407989394193893 1.1808838844251346
1013488 3.8 9.569440737102807 0.11 0.33 -16.409 2.761838402385572e-30 1.1878973349825013 0.24984007180907986 0.11039624666427494 0.9546230900492783 0.25358058564511166 0.24037117055858515 1.0717794606744366 0.07082164049846514 0.06594359316730809 0.7180453823373449 0.03025410977414089 0.039177983880182565
1082668 4.43 8.547580248973338 0.19 0.34 -17.199 4.20611418500488e-31 0.3361067201963078 0.17734866716696412 0.05871736747951123 -0.19670251618126605 0.2518830736204252 0.21348125722071598 2.1707214019748258 0.33446223548035064 0.29728792100230117 1.0490246872023958 0.06509217568908099 0.0754987617710341
1089274 3.97 8.62827765074332 0.27 0.46 -17.177 1.6813861993961573e-30 0.5079293326452926 0.27361685022401605 0.25280228766363394 0.1563164836516834 0.21726779112007635 0.21702267370595543 2.302882625460116 0.7698571431429279 0.5713296799245857 2.303068417496378 0.6273315310385899 0.6752586330006096
1025913 3.85 9.22129448759158 0.09 0.78 -16.607 2.9908968121583817e-30 0.7976753363184513 0.19756609893662924 0.11255500184677836 0.26807227653224164 0.09210130494386604 0.172060747961192 2.116519993917068 0.1895927775599691 0.18544599680028445 1.800142862543372 0.04700734069457435 0.05220630925065617
1057185 4.65 7.994902039229517 0.18 0.43 -17.368 4.841798948481688e-31 0.19481341952955697 0.07966459040629978 0.05460511916418864 -0.328158109616234 0.14767324945021312 0.21592627516885693 1.1535303617655555 0.290407981679277 0.24225054226056214 0.4477161374754087 0.08715009001191704 0.11546888356269991
1091059 4.92 9.389414195955489 0.19 0.29 -17.55 2.4897653236174982e-31 0.8108757053038381 0.41584576357419645 0.3094732416852811 0.6985091207457897 0.31347151355511127 0.4385381756315658 1.5704268914633923 0.7722215563054472 0.5798636448684873 1.3981128118315758 0.664418912937032 1.2630556963513848
1091896 3.86 9.245308278335633 0.18 0.24 -17.106 3.287761596702051e-30 0.6242420087809087 0.31057361483790513 0.25392020911540486 0.7177085452941019 0.2584446103582698 0.25901863400229475 1.055687493125392 0.3212804733387968 0.23421310431216064 2.590293838536838 0.2904314755883064 0.360983383965197
1095051 4.07 10.077632813533551 0.14 0.25 -16.259 8.052430793881886e-30 1.4727340568663991 0.30742472346236815 0.14838352813644362 1.2590377446347665 0.18995672731530377 0.3096713999187328 2.1061647918503867 0.12704434834439615 0.11631303974418748 2.1718711848309304 0.0452869953769679 0.043170780639726125
1028072 4.4 9.167166125844762 0.08 0.14 -16.965 1.0384970085999454e-30 0.6157390235319794 0.11552381721132865 0.09210564082631256 0.2015505892956819 0.2121417353241287 0.16203625519273318 1.6636117062530984 0.22886942159948265 0.19718239587520342 0.6551292576184472 0.0695422877272156 0.08815507650126475
1085005 4.15 10.034632971462264 0.06 0.24 -16.405 5.061110191881187e-30 1.2497520503685275 0.24791872276113547 0.18995073930939932 0.9104298099817134 0.175961930293147 0.27921331222415013 1.74432079893716 0.10279158623154085 0.0906607184039467 2.0144482405000383 0.06800888089215551 0.07871398251406836
1080381 4.61 8.611336968790688 0.16 0.32 -17.301 7.210784167038593e-31 0.29523086227895534 0.0783001540370799 0.07494100600424622 0.010875487022989173 0.15083669635369681 0.15238147680922817 1.335063512627805 0.3442410890400542 0.2820290443734105 0.7040056872603457 0.1031180116436512 0.1381581126876108
1004829 3.85 9.528110640969963 0.05 0.09 -16.951 1.2870497511193772e-30 0.7224676153195316 0.164812951697211 0.1935951490096922 0.4806399831139045 0.16560380631157295 0.18791935340392463 1.2165296197830733 0.152920112767093 0.13098654697519696 0.7091217193152444 0.02838220141469494 0.03791515456161565
1027899 4.4 9.493144268903341 0.17 0.31 -16.775 4.066475431961141e-30 0.9555202635051842 0.12720005062023587 0.14607986665601058 0.9793158949942112 0.1376670118450719 0.20521921176838198 4.0447792056372425 0.5218676460549291 0.45375870072047425 1.8199367476655453 0.1805403454550678 0.20100977237741136
1090742 4.62 9.370822007575908 0.16 0.26 -17.236 2.6027053165952105e-30 0.7184419675729707 0.26798684573419296 0.29668582125935655 0.8668461110638362 0.27015056234048773 0.3060562477269374 1.3428228340967059 0.1612966980744642 0.13706525307196682 3.723617372933054 0.49566854217299916 0.5777129920280384
1120765 4.11 9.012516442796091 0.14 0.09 -17.144 2.948094038084277e-30 0.3777454658108578 0.19057143387726938 0.1424063857189754 0.8009226951195637 0.12553028459891924 0.2004593563882806 3.23361775194453 0.6687647632771403 0.598669858019935 8.324998238261191 0.8291276726410031 0.8780238648252183
1091236 4.17 9.338979911626916 0.15 0.5 -16.748 1.0743072502758056e-30 0.9069842185064245 0.1695188495794111 0.13593735194352552 0.5799450580259976 0.13951658119978338 0.2557363667624322 0.8385872614495279 0.0893568965701862 0.07725739356684083 0.7284263110504403 0.03790832728583371 0.04607641990543321
1050300 4.13 9.523699309460257 0.07 0.16 -17.049 1.3999897440970902e-30 0.48319280424417876 0.17048114030911654 0.12641336212715337 0.5143188420052928 0.16711348419744165 0.12677400259641974 1.5889488844823487 0.283658521232343 0.23678328704197596 1.0141206533964546 0.13907339250934792 0.19903695811473976
1089292 4.15 9.286606694778953 0.15 0.23 -17.242 1.0643481889813355e-30 0.6309537192478961 0.42120951686283614 0.24344969878413653 0.6505584594159384 0.33784265283190684 0.24123096509889652 1.2075148932699649 0.1526697186998123 0.13021828010508557 0.8516921363120693 0.04494750115185764 0.052718798079982476
1009935 4.89 9.652649858894854 0.11 0.25 -17.092 1.933541155575291e-30 0.8767535523734428 0.20243318457223636 0.23742186186728065 1.0008817019949994 0.15624579325200605 0.2353937432095694 1.017822655849164 0.12423733278343412 0.10508429784782099 0.5333938719098057 0.047339193160731374 0.05922269432453653
1085494 4.06 8.902685172953438 0.39 0.15 -16.738 3.0025510328221234e-30 1.0380826147346673 0.15291779483712742 0.2593413100333988 0.7067634461131196 0.10274135640880133 0.23528231501267982 1.0554021248477317 0.10444164674382045 0.09568064306933596 0.8858763556496646 0.054704667246915695 0.06382211178806807
1084773 4.41 8.749164267136498 0.22 0.33 -17.052 1.066043348350607e-30 0.8153471105488063 0.1891375177503546 0.21775692997999796 0.34536822268675904 0.23190695343470957 0.3074952795525972 1.8121332116215456 1.022860404556969 0.7184790836738452 2.387421594188085 0.5344454951792112 0.7098679262671088
1029164 4.41 9.062218358080116 0.14 0.28 -17.384 6.38439397451874e-31 0.4154822484194482 0.20856353616140128 0.16187651068183673 0.614406159664923 0.1740014667033507 0.183615406167768 1.659015561947249 0.34915417390729586 0.3050364110876231 0.5255943224875628 0.0787368926683702 0.13906775847919972
1003298 3.98 9.63682930908579 0.05 0.14 -16.953 3.1572343252681466e-32 0.6573847702289788 0.24344534953074892 0.14624464816833527 0.5139838804759361 0.27111891174063574 0.3249759483242497 0.962314638608234 0.14419441628763424 0.1289412889129008 0.887640467331845 0.16204996971038987 0.259536495024292
1087736 4.4 9.045246679503434 0.2 0.24 -17.09 1.3828262554832164e-30 0.7713440312840435 0.2107291192461782 0.24758376075275002 0.8438473091156137 0.1723826520039441 0.1913166793762161 2.245126235723819 0.27357485192079084 0.2727599365175331 0.584183353181362 0.02822734689741868 0.032522812729634754
1000485 4.08 8.38915048976216 0.21 0.45 -17.237 1.3349380033012968e-32 0.3224996470902351 0.08441518076369597 0.0758509834842056 -0.08488621026924019 0.12471084688197343 0.14848773768269313 2.0145265342342036 0.27585784488193227 0.24498585107173626 0.3801488752036616 0.022200017739924582 0.030445738614753803
1024880 3.98 9.385450138018108 0.17 0.24 -16.955 1.897519018978272e-30 0.9114151225194357 0.2960945965689571 0.2972429045402517 0.9971193433619986 0.1834044737220627 0.11293433194066815 2.73387845070518 0.4230467082033008 0.36062304508793647 1.1683148721974856 0.10900852265289362 0.13444384460523584
1093076 4.91 8.904869302920225 0.22 0.22 -17.455 1.8392479156595646e-30 0.5194852577756968 0.32094830280929465 0.2172310175219374 0.6234264049033126 0.18258353964023444 0.3073615778210944 2.9053755527335374 0.3438090758757951 0.31397113891402073 3.788260680508139 0.46724277843079465 0.5688510832621079
1025811 3.85 9.249974235321666 0.5 0.23 -16.882 4.257392755925342e-30 0.9449902034587789 0.13652235182974626 0.2051210281406728 0.8885429003329023 0.41353693068830955 0.09783058768291453 1.5056894111290646 0.2457979194490603 0.1995421611631446 2.3809407664927433 0.29092925570009553 0.3539675382084564
1087476 3.99 10.051662939208528 0.12 0.15 -16.805 1.2158530576099748e-30 1.18954610560244 0.32069864213762167 0.1990276428377845 1.4072661195067238 0.13584134755499266 0.45197987841605947 1.4517066339118438 0.2814649381363107 0.25067100023673866 1.2109106850416327 0.112702422298957 0.13383412648001092
1028351 4.41 8.57918014481864 0.19 0.71 -17.435 5.977555725893586e-31 0.31484968119678897 0.3980137304450249 0.18961352296909736 0.3303951142759636 0.2036401726852325 0.479469958362125 1.220578529663997 0.28423000555971784 0.22216636673040827 0.47006960724245905 0.06726963931394903 0.10550496621883809
1002238 4.89 8.321077881905778 0.22 0.2 -17.649 8.263901925198504e-33 0.14461608871316858 0.10106452723751544 0.1040133486915305 -0.0898213888102591 0.1523490424749317 0.11869530945664288 1.079500031382467 0.2924520806723627 0.23885228439011805 0.7627349184795007 0.11625038200976812 0.21925951447738556
1020157 3.86 9.701694364011116 0.15 0.69 -16.971 2.2634615478197543e-30 0.934164600933947 0.15174704619606638 0.2844433167298037 1.0497284151138195 0.4257786083921551 0.16784352664766578 0.9692380968203401 0.12934036632823706 0.10921855539340283 1.3740321962075155 0.04653700727545962 0.06190504223619242
1008733 4.4 8.082874234725834 0.56 0.29 -17.288 5.39908259112969e-31 0.3295019619681394 0.07197146136985771 0.14018701138243753 -0.2788207362223768 0.21113577512603765 0.06615486354037636 0.9420198047456331 0.3165997845610879 0.2289207607623471 0.8087184952267462 0.23112086484729988 0.3779746533077962
1090206 4.02 9.546823998196729 0.12 0.27 -17.046 1.4394021994326525e-30 1.1986090272433825 0.14839899966607617 0.5063925463579909 0.9037026520155009 0.16618809662031042 0.13886823432930728 1.1791772188689025 0.19708477162443486 0.1568102379028769 0.4720234458901882 0.011923009909720561 0.016819960408355927
1033320 4.48 9.645979267534734 0.17 0.26 -17.029 9.62850521746205e-31 1.6653835647301494 0.2190486905785991 0.21455114148888832 1.2948420601941408 0.1519343790756571 0.1549002831158568 0.9227125608549256 0.544165373625946 0.35784903778904287 2.98681889745029 0.7117949084913135 0.8333703719034311
1090891 3.92 9.735448356168327 0.44 0.22 -16.272 5.079756944943172e-30 1.4529482031257 0.17092282311975282 0.11368370509557413 1.326079834244653 0.12768233112778749 0.16639039804320754 1.5516990013154737 0.07003896687688163 0.06923702891887396 1.2227747868508574 0.025152013020666164 0.027516732193549664
1031628 4.05 9.590320421391493 0.06 0.06 -16.98 1.914894402513305e-30 0.6091890918435093 0.2971750264249653 0.16859443373219096 0.3626740044344656 0.2512821578643005 0.16515518323251546 1.4015341560558587 0.20268077303140214 0.16159658046355124 5.516531553339001 0.7731888445988746 0.8841901527858687
1010567 4.94 7.867342451684798 0.19 0.22 -16.575 3.9200560414403157e-32 0.40159745567905397 0.07319612286995592 0.053040792286315475 -0.19586202836829855 0.1464309746535634 0.2242145009139612 1.8960769056671254 0.5328966894344404 0.4140320656477271 5.156037467357732 0.835763289112819 0.989816573333707
1008197 4.4 8.75954773170052 0.21 0.24 -17.142 8.590220103783266e-31 0.5463657416973637 0.15389057184150812 0.12157781915723237 0.419558058799175 0.13875686353867417 0.21642076284800507 1.1050512541362225 0.18947724087538206 0.15837429517312085 0.43115378905183827 0.04336081749477705 0.057473536396378755
1000799 4.05 9.661254902836898 0.1 0.33 -16.792 6.971342906128996e-32 0.9794948247887107 0.323453898685355 0.2256348982212365 0.7785327570344306 0.1901734146419084 0.196184759091389 1.5367778410419282 0.27227678948260103 0.24032967721994594 1.693245730135439 0.11248686850987477 0.15854281278656002
1092337 4.35 9.611948427602034 0.16 0.25 -17.02 2.1981979121028023e-30 0.8256998841080992 0.40441165585874106 0.2597352431154023 1.1141705454528668 0.25407501693703516 0.25968378502842704 2.718264027150974 0.42591975302123336 0.3819617482977781 2.1433559015803167 0.08389190405264513 0.09664018359005677
1029814 4.16 8.38382783066269 0.18 0.17 -16.871 1.1908494569132204e-30 0.6967955321828152 0.05790014299370183 0.061003225027085994 -0.1136467211145852 0.11597017728789934 0.0788348065101301 1.2777194900793136 0.26455020535581536 0.21179900183301428 1.474853243796998 0.3433354323230493 0.48700358818211487
1088834 4.59 8.949184895920837 0.15 0.32 -17.374 4.187043642100575e-31 0.43831782737851455 0.32500295120642453 0.21910087009169235 0.20383691595579442 0.2820615096270992 0.23100061241495182 2.045069243568921 0.34948288952421347 0.29382381302322413 1.0370564008333962 0.10842409611810933 0.14034896886399695
1090231 4.02 8.50227282445203 0.14 0.3 -17.117 4.146783607080378e-31 0.40634436451645767 0.06517006174939444 0.08516677245331955 -0.16587888097632822 0.25882444003926286 0.11196052559307698 1.4462051049366749 0.2959801181219614 0.26730560456589064 0.44760455061499255 0.08662627299110898 0.13919799148939854
1086354 4.96 8.253671517234011 0.34 0.37 -17.205 1.2696743675843445e-30 0.45159191940592697 0.16855160650951934 0.14886125172651765 0.041357367516063434 0.222239199016051 0.25042579874375426 1.70311594153931 0.6962437826113484 0.5320379395694772 4.1377525713867715 0.7710650654299984 0.9654755999902465
